youtube_link,event_name,red_team_1,red_team_2,red_team_3,blue_team_1,blue_team_2,blue_team_3,red_auto_points,blue_auto_points,red_score,blue_score
https://www.youtube.com/watch?v=KaqvQeuulT0,Archimedes Division,1114,2052,1701,4391,2231,2338,44,65,235,255
https://www.youtube.com/watch?v=h1DHr9aV2oo,Archimedes Division,8044,3940,2481,4400,836,604,58,65,275,255
https://www.youtube.com/watch?v=ajOYcqrq13E,Archimedes Division,1732,1756,5951,4391,2231,2338,48,65,229,247
https://www.youtube.com/watch?v=WasKVEqO1oM,Archimedes Division,987,1987,3767,341,9408,4270,65,30,241,263
https://www.youtube.com/watch?v=XGkVDjbWEV0,Archimedes Division,1511,1197,6369,1114,2052,1701,37,58,236,245
https://www.youtube.com/watch?v=Xlaby319qCE,Archimedes Division,4400,836,604,1732,1756,4143,69,51,248,231
https://www.youtube.com/watch?v=EKZXjWURNSw,Archimedes Division,987,1987,3767,5801,1197,6369,58,58,237,213
https://www.youtube.com/watch?v=T1y1FJiNYso,Archimedes Division,8044,3940,2481,4391,2231,2338,51,58,267,253
https://www.youtube.com/watch?v=KrFLNBPoTs0,Archimedes Division,341,9408,4270,1114,2052,1701,37,44,197,217
https://www.youtube.com/watch?v=oxSt5Be_Q0M,Archimedes Division,4391,2231,2338,987,1987,3767,65,66,269,255
https://www.youtube.com/watch?v=-H-NZNEp-_0,Arkansas Regional,2481,118,7483,8044,4499,7917,37,30,201,134
https://www.youtube.com/watch?v=udwjLno5saA,Arkansas Regional,2481,118,7483,8044,4499,7917,37,30,201,134
https://www.youtube.com/watch?v=berwY8F44Q4,Arkansas Regional,2481,118,7483,8044,4499,7917,37,30,192,166
https://www.youtube.com/watch?v=xs8L9bz8m-A,Arkansas Regional,2481,118,7483,8044,4499,7917,37,30,192,166
https://www.youtube.com/watch?v=0WsJezZdS_I,Arkansas Regional,4500,1781,1108,7917,2399,7483,13,12,99,66
https://www.youtube.com/watch?v=ZNex1_3sD2U,Arkansas Regional,4500,1781,1108,7917,2399,7483,13,12,99,66
https://www.youtube.com/watch?v=a-xqLNzfRLo,Arkansas Regional,3201,179,7255,5437,7483,8044,9,6,55,73
https://www.youtube.com/watch?v=nIBcB-1uekU,Arkansas Regional,3201,179,7255,5437,7483,8044,9,6,55,73
https://www.youtube.com/watch?v=ivf133pLWo0,Arkansas Regional,2481,6424,1781,323,9073,9429,37,6,177,10
https://www.youtube.com/watch?v=QbvdvjhHJH0,Arkansas Regional,2481,6424,1781,323,9073,9429,37,6,177,10
https://www.youtube.com/watch?v=v73jMgYosdY,Arkansas Regional,10101,5002,2036,118,6586,7525,9,26,89,91
https://www.youtube.com/watch?v=aF56ItYs_Hk,Arkansas Regional,10101,5002,2036,118,6586,7525,9,26,89,91
https://www.youtube.com/watch?v=6mkX3Zqb0EE,Arkansas Regional,2341,16,9608,7255,9067,2399,3,10,63,36
https://www.youtube.com/watch?v=5s3mn_xrRmQ,Arkansas Regional,2341,16,9608,7255,9067,2399,3,10,63,36
https://www.youtube.com/watch?v=vVqkq_IhDJA,Arkansas Regional,6186,1108,5437,7483,4499,10358,13,30,41,110
https://www.youtube.com/watch?v=s1skVmM9t3Y,Arkansas Regional,6186,1108,5437,7483,4499,10358,13,30,41,110
https://www.youtube.com/watch?v=8iMCdHdngNY,Arkansas Regional,179,7917,3937,8044,3201,4500,40,30,155,165
https://www.youtube.com/watch?v=kym-MS5D9oI,Arkansas Regional,179,7917,3937,8044,3201,4500,40,30,155,165
https://www.youtube.com/watch?v=tzb86SZUtZs,Arkansas Regional,2036,2341,1781,6586,9429,5002,16,9,105,60
https://www.youtube.com/watch?v=n1JnwLRNWQk,Arkansas Regional,2036,2341,1781,6586,9429,5002,16,9,105,60
https://www.youtube.com/watch?v=4bIWO75eeQQ,Arkansas Regional,7255,9608,6424,1108,2399,118,23,30,92,147
https://www.youtube.com/watch?v=KuN00rjFxkI,Arkansas Regional,7255,9608,6424,1108,2399,118,23,30,92,147
https://www.youtube.com/watch?v=B0H6kFrqCA0,Arkansas Regional,7525,5437,4499,323,8044,179,30,44,86,135
https://www.youtube.com/watch?v=EvYWFY7BBM4,Arkansas Regional,7483,10101,3937,9073,16,3201,23,13,82,78
https://www.youtube.com/watch?v=TH62K1Qk0Hs,Arkansas Regional,7483,10101,3937,9073,16,3201,23,13,82,78
https://www.youtube.com/watch?v=560GaK3UrzU,Arkansas Regional,5437,10358,5002,6424,3201,7525,6,47,18,111
https://www.youtube.com/watch?v=LyTgOce69BM,Arkansas Regional,5437,10358,5002,6424,3201,7525,6,47,18,111
https://www.youtube.com/watch?v=5tiiej5G3Hg,Arkansas Regional,10358,9067,7917,2481,6186,4500,18,30,60,157
https://www.youtube.com/watch?v=Q7N1dn3ExSw,Arkansas Regional,10358,9067,7917,2481,6186,4500,18,30,60,157
https://www.youtube.com/watch?v=jEFymrdAYFs,Arkansas Regional,8044,2341,5002,118,6424,5437,23,27,83,161
https://www.youtube.com/watch?v=ByxpcBZmT8M,Arkansas Regional,8044,2341,5002,118,6424,5437,23,27,83,161
https://www.youtube.com/watch?v=Nhu3xr-01I0,Arkansas Regional,323,9608,7255,3937,3201,9429,6,9,38,119
https://www.youtube.com/watch?v=eNcsaVB5mg4,Arkansas Regional,323,9608,7255,3937,3201,9429,6,9,38,119
https://www.youtube.com/watch?v=MVWCToM7mZ0,Arkansas Regional,16,1781,4499,179,6186,2399,37,26,163,111
https://www.youtube.com/watch?v=ncFrLeuWwzU,Arkansas Regional,16,1781,4499,179,6186,2399,37,26,163,111
https://www.youtube.com/watch?v=Du9q7RokAH4,Arkansas Regional,1108,6586,7917,9067,2481,10101,16,30,72,152
https://www.youtube.com/watch?v=geoB91GWeEs,Arkansas Regional,1108,6586,7917,9067,2481,10101,16,30,72,152
https://www.youtube.com/watch?v=b7Rio65Du9o,Arkansas Regional,4500,9073,7483,10358,7525,2036,19,23,70,49
https://www.youtube.com/watch?v=5_yz385Ajyg,Arkansas Regional,4500,9073,7483,10358,7525,2036,19,23,70,49
https://www.youtube.com/watch?v=7sT724rUblc,Arkansas Regional,1781,179,5002,7255,4499,3937,30,30,128,158
https://www.youtube.com/watch?v=brn1ADAZPjI,Arkansas Regional,1781,179,5002,7255,4499,3937,30,30,128,158
https://www.youtube.com/watch?v=9hMgMYqPHFU,Arkansas Regional,16,2481,323,3201,6586,5437,26,19,165,70
https://www.youtube.com/watch?v=gEkYUJIzOWo,Arkansas Regional,16,2481,323,3201,6586,5437,26,19,165,70
https://www.youtube.com/watch?v=k25-EjD_i7M,Arkansas Regional,8044,9067,9073,2036,7917,9429,26,9,110,58
https://www.youtube.com/watch?v=dpHKlrsLiAM,Arkansas Regional,8044,9067,9073,2036,7917,9429,26,9,110,58
https://www.youtube.com/watch?v=ww3NQRDD5zo,Arkansas Regional,7525,2399,2341,4500,10101,6424,9,23,75,104
https://www.youtube.com/watch?v=T_NzAlk0yYg,Arkansas Regional,7525,2399,2341,4500,10101,6424,9,23,75,104
https://www.youtube.com/watch?v=6IPapRtSNuc,Arkansas Regional,323,3937,118,2481,2036,179,30,40,155,156
https://www.youtube.com/watch?v=H8cxC-TGkUk,Arkansas Regional,323,3937,118,2481,2036,179,30,40,155,156
https://www.youtube.com/watch?v=GdhGjlYusaE,Arkansas Regional,118,10358,6186,9608,7483,1108,30,9,130,70
https://www.youtube.com/watch?v=J8YND3k3JPs,Arkansas Regional,118,10358,6186,9608,7483,1108,30,9,130,70
https://www.youtube.com/watch?v=3ExQrkTutL0,Arkansas Regional,7917,4499,3201,5002,3937,9067,16,30,120,142
https://www.youtube.com/watch?v=eAMiC7pU7qs,Arkansas Regional,7917,4499,3201,5002,3937,9067,16,30,120,142
https://www.youtube.com/watch?v=ek_iSFm-sXk,Arkansas Regional,9429,5437,179,2399,4500,6586,30,12,92,50
https://www.youtube.com/watch?v=ghD0cbXmsDk,Arkansas Regional,9429,5437,179,2399,4500,6586,30,12,92,50
https://www.youtube.com/watch?v=VdRg7QaIDdM,Arkansas Regional,7483,323,1781,9608,118,2036,9,34,79,132
https://www.youtube.com/watch?v=oc4-BUf49P4,Arkansas Regional,7483,323,1781,9608,118,2036,9,34,79,132
https://www.youtube.com/watch?v=6NeYeBpNc4w,Arkansas Regional,6424,16,7525,2341,10101,7255,30,9,116,41
https://www.youtube.com/watch?v=OWnVpiQNmy4,Arkansas Regional,6424,16,7525,2341,10101,7255,30,9,116,41
https://www.youtube.com/watch?v=rzc2g2XWUBo,Arkansas Regional,6186,8044,2481,1108,10358,9073,44,16,156,75
https://www.youtube.com/watch?v=xSHwMF1puCo,Arkansas Regional,6186,8044,2481,1108,10358,9073,44,16,156,75
https://www.youtube.com/watch?v=P7Rhc65viGU,Arkansas Regional,3201,5002,2399,7917,9608,1781,12,9,106,50
https://www.youtube.com/watch?v=fMS2xawRkp8,Arkansas Regional,3201,5002,2399,7917,9608,1781,12,9,106,50
https://www.youtube.com/watch?v=WqQFaW2srjU,Arkansas Regional,16,2036,9429,179,2341,4499,30,37,87,165
https://www.youtube.com/watch?v=rHgNo9huF2g,Arkansas Regional,16,2036,9429,179,2341,4499,30,37,87,165
https://www.youtube.com/watch?v=innU8TXKMhQ,Arkansas Regional,10358,7255,4500,10101,323,1108,6,16,65,110
https://www.youtube.com/watch?v=ls725mVz2Ws,Arkansas Regional,10358,7255,4500,10101,323,1108,6,16,65,110
https://www.youtube.com/watch?v=Mh8mlCF1RDQ,Arkansas Regional,6424,8044,6586,7525,6186,3937,33,30,167,113
https://www.youtube.com/watch?v=ZfCf04gf1pk,Arkansas Regional,6424,8044,6586,7525,6186,3937,33,30,167,113
https://www.youtube.com/watch?v=FyDYyJ_IgCA,Arkansas Regional,10101,4499,8044,9067,9429,9608,23,6,135,38
https://www.youtube.com/watch?v=RPIeJSnfdRw,Arkansas Regional,10101,4499,8044,9067,9429,9608,23,6,135,38
https://www.youtube.com/watch?v=kcTtoIqLC-w,Arkansas Regional,7483,118,9067,9073,5437,2481,23,33,110,120
https://www.youtube.com/watch?v=G2SmPTF5mpA,Arkansas Regional,7483,118,9067,9073,5437,2481,23,33,110,120
https://www.youtube.com/watch?v=lpD6WL428wE,Arkansas Regional,4500,5002,323,10101,179,16,16,6,93,76
https://www.youtube.com/watch?v=0l_kMm0nXt8,Arkansas Regional,4500,5002,323,10101,179,16,16,6,93,76
https://www.youtube.com/watch?v=zLJO-Wx6qRs,Arkansas Regional,3937,10358,6586,4499,8044,2036,19,16,99,155
https://www.youtube.com/watch?v=d_GkXu0_1fo,Arkansas Regional,3201,9067,6186,9073,1781,118,16,30,83,131
https://www.youtube.com/watch?v=1S93PkSS7v0,Arkansas Regional,3201,9067,6186,9073,1781,118,16,30,83,131
https://www.youtube.com/watch?v=ogWuo5E77Kk,Arkansas Regional,7525,9429,1108,5437,2399,9608,16,9,69,53
https://www.youtube.com/watch?v=0piBfdZGlJw,Arkansas Regional,7525,9429,1108,5437,2399,9608,16,9,69,53
https://www.youtube.com/watch?v=U8xATYeF8wA,Arkansas Regional,2341,7483,6424,2481,7255,7917,23,30,81,125
https://www.youtube.com/watch?v=mFtawopvFnQ,Arkansas Regional,2341,7483,6424,2481,7255,7917,23,30,81,125
https://www.youtube.com/watch?v=x0zLw7T2U0o,Arkansas Regional,118,10101,3201,4499,323,6586,23,23,127,95
https://www.youtube.com/watch?v=F9Zs6443V8M,Arkansas Regional,118,10101,3201,4499,323,6586,23,23,127,95
https://www.youtube.com/watch?v=Tfp82iUbPHI,Arkansas Regional,3937,9608,9073,2036,4500,5437,16,37,53,117
https://www.youtube.com/watch?v=mPR-XIFVk94,Arkansas Regional,3937,9608,9073,2036,4500,5437,16,37,53,117
https://www.youtube.com/watch?v=agIgWLWy0k4,Arkansas Regional,9429,2341,2481,1781,6186,7483,23,9,120,62
https://www.youtube.com/watch?v=nO9L6recdpo,Arkansas Regional,9429,2341,2481,1781,6186,7483,23,9,120,62
https://www.youtube.com/watch?v=rr7-zJ38JjA,Arkansas Regional,2399,7917,6424,10358,16,8044,19,37,100,118
https://www.youtube.com/watch?v=x7fUw_zzDQ0,Arkansas Regional,2399,7917,6424,10358,16,8044,19,37,100,118
https://www.youtube.com/watch?v=hMk_ThRAdUQ,Arkansas Regional,6586,7255,16,6186,9073,2341,17,6,70,36
https://www.youtube.com/watch?v=w2Ub2hLbVDM,Arkansas Regional,6586,7255,16,6186,9073,2341,17,6,70,36
https://www.youtube.com/watch?v=ydeNulXoUzw,Arkansas Regional,9067,1108,179,5002,7525,7255,26,16,98,90
https://www.youtube.com/watch?v=Sg7BLpCMJFg,Arkansas Regional,9067,1108,179,5002,7525,7255,26,16,98,90
https://www.youtube.com/watch?v=BNSaPa9_WNQ,Arkansas Regional,2036,7483,3201,9429,4500,6186,23,30,128,100
https://www.youtube.com/watch?v=NRI-cnmC8TY,Arkansas Regional,2036,7483,3201,9429,4500,6186,23,30,128,100
https://www.youtube.com/watch?v=z0i0Qd1pWq0,Arkansas Regional,2399,1781,10101,5437,3937,16,16,19,79,91
https://www.youtube.com/watch?v=WLhqx4qNmKg,Arkansas Regional,2399,1781,10101,5437,3937,16,16,19,79,91
https://www.youtube.com/watch?v=8JuAEof425Y,Arkansas Regional,7255,1108,8044,5002,118,7917,30,26,129,135
https://www.youtube.com/watch?v=Po2XljrUK70,Arkansas Regional,7255,1108,8044,5002,118,7917,30,26,129,135
https://www.youtube.com/watch?v=n9OsBsbExjo,Arkansas Regional,6586,2481,4499,9608,7525,10358,51,12,178,58
https://www.youtube.com/watch?v=AxVf9ZJu7CQ,Arkansas Regional,6586,2481,4499,9608,7525,10358,51,12,178,58
https://www.youtube.com/watch?v=apfpj0iecfA,Arkansas Regional,179,6424,9073,9067,323,2341,47,19,103,98
https://www.youtube.com/watch?v=0G3kiI4qe8E,Arkansas Regional,179,6424,9073,9067,323,2341,47,19,103,98
https://www.youtube.com/watch?v=WxHb5h1Xmhg,Arkansas Regional,9429,7255,118,7917,4500,16,19,47,126,133
https://www.youtube.com/watch?v=v6MC397SmqA,Arkansas Regional,9429,7255,118,7917,4500,16,19,47,126,133
https://www.youtube.com/watch?v=p4QmOjC9WwE,Arkansas Regional,8044,7525,9608,1781,3201,10358,30,16,109,107
https://www.youtube.com/watch?v=uhD2mSCifa8,Arkansas Regional,8044,7525,9608,1781,3201,10358,30,16,109,107
https://www.youtube.com/watch?v=Oz_MO1qKb_k,Arkansas Regional,3937,9073,2399,6586,179,7483,29,20,117,87
https://www.youtube.com/watch?v=hj07vXtvZYQ,Arkansas Regional,3937,9073,2399,6586,179,7483,29,20,117,87
https://www.youtube.com/watch?v=o4Z8_7qcK30,Arkansas Regional,6186,2036,323,4499,6424,9067,23,27,129,153
https://www.youtube.com/watch?v=rzJANzTMtJc,Arkansas Regional,6186,2036,323,4499,6424,9067,23,27,129,153
https://www.youtube.com/watch?v=EP9TMt4Ae2M,Arkansas Regional,2399,2481,10358,6424,2036,323,23,30,142,114
https://www.youtube.com/watch?v=w4pWG4DKa6M,Arkansas Regional,2399,2481,10358,6424,2036,323,23,30,142,114
https://www.youtube.com/watch?v=kDdkICdxtMc,Arkansas Regional,2341,5437,10101,5002,1108,2481,9,47,22,189
https://www.youtube.com/watch?v=yWm2hGQ8cO8,Arkansas Regional,2341,5437,10101,5002,1108,2481,9,47,22,189
https://www.youtube.com/watch?v=W3eyv83E9sk,Arkansas Regional,4499,118,4500,1781,9429,10101,44,6,148,38
https://www.youtube.com/watch?v=JS6ThGX3edg,Arkansas Regional,4499,118,4500,1781,9429,10101,44,6,148,38
https://www.youtube.com/watch?v=ygK-KVpLsj4,Arkansas Regional,9073,7917,7525,1108,3937,2341,12,16,55,93
https://www.youtube.com/watch?v=K2AyeYa_qyg,Arkansas Regional,9073,7917,7525,1108,3937,2341,12,16,55,93
https://www.youtube.com/watch?v=DvtwdU6eMO0,Arkansas Regional,9608,6586,9067,16,5002,6186,6,9,47,80
https://www.youtube.com/watch?v=_0bpISyxUWQ,Arkansas Regional,9608,6586,9067,16,5002,6186,6,9,47,80
https://www.youtube.com/watch?v=-GGTXkedrfQ,Arkansas Regional,5437,3937,6424,179,4500,6586,19,26,131,93
https://www.youtube.com/watch?v=HZkqUmr7j6M,Arkansas Regional,5437,3937,6424,179,4500,6586,19,26,131,93
https://www.youtube.com/watch?v=CccGXhtPfA4,Arkansas Regional,2481,118,7483,8044,4499,7917,51,43,194,176
https://www.youtube.com/watch?v=2yLLwje3dNY,Arkansas Regional,2481,118,7483,8044,4499,7917,51,43,194,176
https://www.youtube.com/watch?v=_cWEBhKrXsw,Arkansas Regional,6424,3937,5437,16,7525,1108,26,37,135,109
https://www.youtube.com/watch?v=WaL23-YOLOI,Arkansas Regional,6424,3937,5437,16,7525,1108,26,37,135,109
https://www.youtube.com/watch?v=Z4TwSFCxVBo,Arkansas Regional,8044,4499,7917,6424,3937,5437,44,22,177,134
https://www.youtube.com/watch?v=TmRWncQApME,Arkansas Regional,8044,4499,7917,6424,3937,5437,44,22,177,134
https://www.youtube.com/watch?v=XKiPrbUwgiQ,Arkansas Regional,2481,118,7483,5002,2399,10101,30,13,183,93
https://www.youtube.com/watch?v=o1yU4tm2CL0,Arkansas Regional,2481,118,7483,5002,2399,10101,30,13,183,93
https://www.youtube.com/watch?v=FnPE6UiJ3Rs,Arkansas Regional,179,4500,6586,16,7525,1108,34,30,132,135
https://www.youtube.com/watch?v=kiJVZsn57_E,Arkansas Regional,179,4500,6586,16,7525,1108,34,30,132,135
https://www.youtube.com/watch?v=w20co8fCQHo,Arkansas Regional,8044,7917,4499,2341,3201,323,40,16,132,95
https://www.youtube.com/watch?v=85cU2KqQyEs,Arkansas Regional,8044,7917,4499,2341,3201,323,40,16,132,95
https://www.youtube.com/watch?v=CbBQDfL6NKw,Arkansas Regional,5437,3937,6424,2036,9067,1781,26,30,150,124
https://www.youtube.com/watch?v=GayZ_Ihh3r8,Arkansas Regional,5437,3937,6424,2036,9067,1781,26,30,150,124
https://www.youtube.com/watch?v=6ixS8HfiLLU,Arkansas Regional,5002,2399,10101,179,4500,6586,12,30,107,117
https://www.youtube.com/watch?v=jEeFpOG8nZA,Arkansas Regional,5002,2399,10101,179,4500,6586,12,30,107,117
https://www.youtube.com/watch?v=3cq-EmBGO-w,Arkansas Regional,2341,3201,323,2036,9067,1781,9,16,95,112
https://www.youtube.com/watch?v=STrEopxIPGw,Arkansas Regional,2341,3201,323,2036,9067,1781,9,16,95,112
https://www.youtube.com/watch?v=0eTVHYH1m38,Arkansas Regional,2481,118,7483,16,7525,1108,44,23,195,123
https://www.youtube.com/watch?v=909tZvjSzww,Arkansas Regional,2481,118,7483,16,7525,1108,44,23,195,123
https://www.youtube.com/watch?v=AlZe-40bRso,Arkansas Regional,8044,4499,7917,5437,3937,6424,30,16,134,83
https://www.youtube.com/watch?v=Pq60_D0v6mE,Arkansas Regional,8044,4499,7917,5437,3937,6424,30,16,134,83
https://www.youtube.com/watch?v=DhqzEBKgWXc,Arkansas Regional,16,7525,1108,2036,9067,1781,44,23,145,123
https://www.youtube.com/watch?v=GkAI0UOnOVE,Arkansas Regional,16,7525,1108,2036,9067,1781,44,23,145,123
https://www.youtube.com/watch?v=bBqTX_orwBk,Ozark Mountain Brawl,3937,6424,9971,2357,5045,323,37,23,161,100
https://www.youtube.com/watch?v=Uog0IllZNi8,Ozark Mountain Brawl,3937,6424,9970,2357,9972,323,37,16,171,89
https://www.youtube.com/watch?v=uGmRSjqIfE8,Ozark Mountain Brawl,323,5454,5045,2357,6424,3937,9,27,64,122
https://www.youtube.com/watch?v=lHhIOELttMU,Ozark Mountain Brawl,2357,5454,6424,10661,16,5002,30,23,180,123
https://www.youtube.com/watch?v=Z-UJj6IYt6s,Ozark Mountain Brawl,7483,9970,9067,323,5002,2357,10,30,60,131
https://www.youtube.com/watch?v=WktpF7hU_w0,Ozark Mountain Brawl,3937,5045,323,9971,9972,16,29,6,152,69
https://www.youtube.com/watch?v=obbJqytr9Ys,Ozark Mountain Brawl,9067,9972,5454,2357,9970,5045,6,24,58,82
https://www.youtube.com/watch?v=IhKc9jONp3M,Ozark Mountain Brawl,6424,3937,9971,5002,7483,10661,30,16,143,98
https://www.youtube.com/watch?v=rqzsL4pwxXQ,Ozark Mountain Brawl,5045,3937,9972,9970,6424,5002,11,30,94,124
https://www.youtube.com/watch?v=DmVkIsEvzdk,Ozark Mountain Brawl,323,10661,9067,2357,16,7483,23,16,107,92
https://www.youtube.com/watch?v=-kVv90A7-vs,Ozark Mountain Brawl,5454,6424,3937,9067,9971,7483,30,9,196,75
https://www.youtube.com/watch?v=2CD7o4xmVRQ,Ozark Mountain Brawl,5454,5002,5045,9970,323,16,27,19,108,78
https://www.youtube.com/watch?v=zB7SN1HrJn0,Ozark Mountain Brawl,9971,9972,323,10661,2357,9970,9,19,54,132
https://www.youtube.com/watch?v=kUBeH0ykFDU,Ozark Mountain Brawl,16,9067,10661,9971,5002,9970,16,13,131,109
https://www.youtube.com/watch?v=TG7-QH-TpyQ,Ozark Mountain Brawl,3937,9067,5002,10661,5454,9972,23,9,134,108
https://www.youtube.com/watch?v=uiKiVT27iIg,Ozark Mountain Brawl,5045,9971,2357,7483,16,6424,20,30,114,151
https://www.youtube.com/watch?v=upDyWwBr24A,Ozark Mountain Brawl,5002,2357,16,9970,3937,9971,33,16,132,91
https://www.youtube.com/watch?v=W_Z9iOH4obU,Ozark Mountain Brawl,5454,7483,323,9972,10661,6424,9,30,71,156
https://www.youtube.com/watch?v=gmwoP-QeHQI,Ozark Mountain Brawl,9067,2357,5454,10661,5045,9971,16,9,67,87
https://www.youtube.com/watch?v=HpRqJ4ePvqE,Ozark Mountain Brawl,9972,10661,2357,5045,7483,5002,9,16,93,100
https://www.youtube.com/watch?v=U4-zx5MxdjY,Ozark Mountain Brawl,16,9970,5454,7483,323,3937,6,16,55,86
https://www.youtube.com/watch?v=Bx-cS4-5MtI,Ozark Mountain Brawl,5002,9067,9972,6424,9971,323,13,30,80,143
https://www.youtube.com/watch?v=x089ZHPavOc,Ozark Mountain Brawl,2357,5454,9970,6424,9971,10661,6,23,92,108
https://www.youtube.com/watch?v=M-h4C4OMvx8,Ozark Mountain Brawl,9972,7483,9067,16,5045,3937,9,23,37,154
https://www.youtube.com/watch?v=hcwWXA7Jsxw,Ozark Mountain Brawl,6424,5045,9067,3937,323,10661,43,30,149,162
https://www.youtube.com/watch?v=3r-sJIesehY,Ozark Mountain Brawl,9970,9972,7483,16,9971,5454,3,16,22,112
https://www.youtube.com/watch?v=EwDH7oQWlGg,Ozark Mountain Brawl,3937,6424,9970,10661,9067,5454,37,16,148,91
https://www.youtube.com/watch?v=S9877EGuQsU,Ozark Mountain Brawl,2357,5045,323,5002,7483,16,16,19,120,121
https://www.youtube.com/watch?v=Q5O5TX1lvd8,Ozark Mountain Brawl,3937,6424,9971,5002,7483,16,44,23,163,99
https://www.youtube.com/watch?v=-vktS5Ei5hU,Ozark Mountain Brawl,10661,9067,5454,2357,5045,323,9,23,79,117
https://www.youtube.com/watch?v=EXnb2WdgHwc,Ozark Mountain Brawl,5002,7483,16,2357,9972,323,16,26,86,111
https://www.youtube.com/watch?v=l26ZX1eArdY,Southern Cross Regional,5584,4613,6083,4729,6996,7433,20,12,153,98
https://www.youtube.com/watch?v=9Gd0wJds9LQ,Southern Cross Regional,5584,4613,6083,4729,6996,7433,35,16,181,119
https://www.youtube.com/watch?v=vtSyTNDw9kM,Southern Cross Regional,5331,10508,7113,6497,10342,10552,3,9,7,42
https://www.youtube.com/watch?v=xaFZqMuVNxk,Southern Cross Regional,10002,5985,7128,6434,5584,6432,16,23,60,104
